barrier_sequence,sequence_length,barrier_changes,reward_path_lengths,choice_points
"[frozenset({np.int64(32), np.int64(34), np.int64(7), np.int64(41), np.int64(11), np.int64(19), np.int64(20), np.int64(21), np.int64(23)}), frozenset({32, 34, 7, 41, 11, 18, 20, 21, 23}), frozenset({32, 34, 36, 7, 41, 11, 20, 21, 23})]",3,"[[np.int64(19), 18], [18, 36]]","[[17, 21, 15], [21, 19, 15], [17, 19, 25]]","[{31}, {35}, {13}]"
"[frozenset({np.int64(34), np.int64(8), np.int64(44), np.int64(12), np.int64(46), np.int64(21), np.int64(26), np.int64(27), np.int64(30)}), frozenset({34, 8, 44, 12, 46, 16, 21, 27, 30}), frozenset({34, 8, 12, 44, 46, 21, 27, 29, 30}), frozenset({34, 8, 44, 12, 46, 16, 21, 27, 29})]",4,"[[np.int64(26), 16], [16, 29], [30, 16]]","[[21, 15, 19], [17, 25, 19], [17, 15, 21], [17, 23, 17]]","[{24}, {31}, {13}, {31}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(7), np.int64(40), np.int64(11), np.int64(17), np.int64(20), np.int64(27), np.int64(28)}), frozenset({32, 36, 7, 40, 11, 20, 21, 27, 28}), frozenset({32, 7, 40, 11, 20, 21, 27, 28, 31}), frozenset({32, 35, 7, 40, 11, 20, 27, 28, 31})]",4,"[[np.int64(17), 21], [36, 31], [21, 35]]","[[23, 17, 17], [17, 17, 23], [21, 17, 15], [17, 17, 23]]","[{29}, {13}, {29}, {13}]"
"[frozenset({np.int64(39), np.int64(9), np.int64(42), np.int64(10), np.int64(45), np.int64(19), np.int64(22), np.int64(25), np.int64(30)}), frozenset({39, 10, 11, 42, 45, 19, 22, 25, 30}), frozenset({39, 10, 11, 42, 19, 20, 22, 25, 30}), frozenset({39, 10, 11, 42, 13, 19, 22, 25, 30}), frozenset({39, 9, 10, 42, 13, 19, 22, 25, 30}), frozenset({39, 9, 10, 42, 13, 19, 22, 26, 30})]",6,"[[np.int64(9), 11], [45, 20], [20, 13], [11, 9], [25, 26]]","[[15, 17, 19], [17, 15, 19], [17, 23, 17], [21, 15, 17], [15, 21, 17], [23, 17, 17]]","[{17}, {16}, {31}, {29}, {31}, {29}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(42), np.int64(44), np.int64(13), np.int64(18), np.int64(20), np.int64(28), np.int64(30)}), frozenset({37, 7, 42, 44, 17, 18, 20, 28, 30}), frozenset({37, 7, 42, 44, 17, 18, 24, 28, 30})]",3,"[[np.int64(13), 17], [20, 24]]","[[15, 21, 19], [25, 17, 19], [17, 23, 19]]","[{26}, {29}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(19), np.int64(25), np.int64(29)}), frozenset({34, 37, 41, 10, 14, 15, 17, 19, 25}), frozenset({34, 37, 41, 10, 14, 15, 19, 25, 31})]",3,"[[np.int64(29), 17], [17, 31]]","[[17, 21, 17], [21, 17, 17], [17, 17, 21]]","[{26}, {35}, {16}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(35), np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(25)}), frozenset({32, 34, 37, 10, 12, 45, 13, 18, 25}), frozenset({34, 37, 10, 12, 13, 45, 46, 18, 25}), frozenset({34, 35, 37, 10, 12, 45, 46, 18, 25})]",4,"[[np.int64(35), 13], [32, 46], [13, 35]]","[[17, 17, 21], [17, 19, 15], [15, 19, 17], [15, 17, 19]]","[{17}, {36}, {26}, {17}]"
"[frozenset({np.int64(34), np.int64(35), np.int64(37), np.int64(7), np.int64(40), np.int64(10), np.int64(15), np.int64(22), np.int64(25)}), frozenset({34, 37, 7, 40, 10, 15, 21, 22, 25}), frozenset({34, 37, 7, 40, 10, 13, 15, 22, 25}), frozenset({34, 37, 40, 10, 13, 15, 21, 22, 25})]",4,"[[np.int64(35), 21], [21, 13], [7, 21]]","[[17, 17, 21], [21, 17, 17], [17, 21, 17], [19, 15, 17]]","[{17}, {24}, {36}, {24}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(16), np.int64(18), np.int64(25), np.int64(27)}), frozenset({34, 37, 41, 10, 12, 45, 16, 18, 25}), frozenset({34, 37, 41, 10, 12, 45, 18, 25, 30})]",3,"[[np.int64(27), 41], [16, 30]]","[[17, 19, 15], [15, 19, 17], [15, 17, 19]]","[{36}, {26}, {17}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(42), np.int64(10), np.int64(19), np.int64(21), np.int64(22), np.int64(25), np.int64(30)}), frozenset({35, 39, 8, 10, 42, 19, 22, 25, 30}), frozenset({35, 39, 9, 10, 42, 19, 22, 25, 30}), frozenset({39, 9, 42, 10, 19, 21, 22, 25, 30}), frozenset({39, 9, 10, 42, 13, 19, 22, 25, 30})]",5,"[[np.int64(21), 35], [8, 9], [35, 21], [21, 13]]","[[21, 15, 17], [17, 15, 19], [15, 17, 19], [23, 17, 17], [15, 21, 17]]","[{29}, {16}, {17}, {29}, {31}]"
"[frozenset({np.int64(39), np.int64(42), np.int64(11), np.int64(16), np.int64(19), np.int64(21), np.int64(23), np.int64(27), np.int64(30)}), frozenset({39, 42, 11, 13, 19, 21, 23, 27, 30}), frozenset({39, 42, 11, 13, 19, 23, 24, 27, 30})]",3,"[[np.int64(16), 13], [21, 24]]","[[17, 23, 17], [21, 15, 17], [17, 23, 17]]","[{31}, {29}, {31}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(45), np.int64(14), np.int64(46), np.int64(20), np.int64(23), np.int64(25), np.int64(29)}), frozenset({37, 7, 45, 14, 20, 23, 25, 27, 29}), frozenset({35, 37, 7, 45, 14, 20, 23, 25, 27})]",3,"[[np.int64(46), 27], [29, 35]]","[[15, 19, 17], [17, 19, 15], [17, 17, 23]]","[{26}, {36}, {13}]"
"[frozenset({np.int64(34), np.int64(42), np.int64(11), np.int64(44), np.int64(15), np.int64(16), np.int64(26), np.int64(27), np.int64(30)}), frozenset({34, 42, 11, 44, 15, 16, 21, 27, 30}), frozenset({34, 42, 11, 44, 13, 15, 21, 27, 30})]",3,"[[np.int64(26), 21], [16, 13]]","[[23, 17, 19], [17, 25, 19], [21, 15, 19]]","[{24}, {31}, {24}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(42), np.int64(45), np.int64(14), np.int64(20), np.int64(23), np.int64(25), np.int64(31)}), frozenset({37, 7, 42, 45, 14, 20, 23, 25, 29}), frozenset({37, 7, 45, 14, 20, 23, 25, 27, 29}), frozenset({35, 37, 7, 45, 14, 20, 23, 25, 27})]",4,"[[np.int64(31), 29], [42, 27], [29, 35]]","[[15, 17, 21], [15, 19, 17], [17, 19, 15], [17, 17, 23]]","[{13}, {26}, {36}, {13}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(14), np.int64(16), np.int64(20), np.int64(25), np.int64(27), np.int64(28)}), frozenset({37, 7, 40, 46, 14, 16, 20, 25, 28}), frozenset({37, 7, 40, 46, 14, 17, 20, 25, 28}), frozenset({37, 7, 40, 14, 46, 20, 25, 28, 31}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 31}), frozenset({35, 37, 7, 40, 14, 20, 27, 28, 31})]",6,"[[np.int64(27), 46], [16, 17], [17, 31], [46, 27], [25, 35]]","[[17, 19, 15], [15, 19, 17], [23, 17, 17], [15, 17, 21], [21, 17, 15], [17, 17, 23]]","[{36}, {26}, {29}, {13}, {29}, {13}]"
"[frozenset({np.int64(35), np.int64(39), np.int64(7), np.int64(10), np.int64(42), np.int64(19), np.int64(22), np.int64(25), np.int64(30)}), frozenset({35, 39, 8, 10, 42, 19, 22, 25, 30}), frozenset({39, 8, 42, 10, 19, 20, 22, 25, 30}), frozenset({39, 8, 10, 42, 13, 19, 22, 25, 30}), frozenset({39, 9, 10, 42, 13, 19, 22, 25, 30}), frozenset({39, 9, 10, 42, 13, 19, 22, 26, 30})]",6,"[[np.int64(7), 8], [35, 20], [20, 13], [8, 9], [25, 26]]","[[15, 17, 19], [17, 15, 19], [17, 23, 17], [21, 15, 17], [15, 21, 17], [23, 17, 17]]","[{17}, {16}, {31}, {29}, {31}, {29}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(8), np.int64(9), np.int64(41), np.int64(12), np.int64(21), np.int64(25), np.int64(29)}), frozenset({32, 8, 9, 41, 12, 21, 25, 28, 29}), frozenset({32, 36, 8, 9, 41, 12, 21, 28, 29})]",3,"[[np.int64(36), 28], [25, 36]]","[[17, 15, 21], [17, 21, 15], [17, 17, 23]]","[{13}, {31}, {13}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(8), np.int64(9), np.int64(41), np.int64(45), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 8, 9, 41, 45, 20, 21, 28, 29}), frozenset({32, 36, 8, 9, 41, 45, 21, 28, 29})]",3,"[[np.int64(36), 29], [20, 36]]","[[17, 17, 23], [17, 21, 15], [17, 17, 23]]","[{13}, {31}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(9), np.int64(41), np.int64(16), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 34, 8, 9, 41, 18, 20, 21, 28}), frozenset({32, 34, 36, 8, 41, 9, 20, 21, 28})]",3,"[[np.int64(16), 18], [18, 36]]","[[17, 21, 15], [21, 19, 15], [17, 19, 25]]","[{31}, {35}, {13}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(40), np.int64(9), np.int64(11), np.int64(45), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 40, 9, 11, 45, 20, 21, 28, 31}), frozenset({32, 35, 40, 9, 11, 45, 20, 28, 31})]",3,"[[np.int64(36), 31], [21, 35]]","[[17, 17, 23], [21, 17, 15], [17, 17, 23]]","[{13}, {29}, {13}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(15), np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(28)}), frozenset({37, 7, 40, 46, 15, 18, 20, 25, 28}), frozenset({37, 7, 40, 46, 18, 20, 21, 25, 28})]",3,"[[np.int64(22), 46], [15, 21]]","[[17, 19, 15], [15, 19, 17], [23, 17, 17]]","[{36}, {26}, {29}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(35), np.int64(8), np.int64(12), np.int64(44), np.int64(46), np.int64(21), np.int64(30)}), frozenset({32, 34, 8, 12, 44, 46, 17, 21, 30}), frozenset({32, 34, 8, 44, 12, 46, 16, 21, 30})]",3,"[[np.int64(35), 17], [17, 16]]","[[17, 15, 21], [21, 15, 19], [17, 25, 19]]","[{13}, {24}, {31}]"
"[frozenset({np.int64(36), np.int64(37), np.int64(7), np.int64(40), np.int64(11), np.int64(14), np.int64(20), np.int64(25), np.int64(28)}), frozenset({37, 7, 40, 11, 14, 20, 25, 26, 28}), frozenset({35, 37, 7, 40, 11, 14, 20, 26, 28})]",3,"[[np.int64(36), 26], [25, 35]]","[[15, 17, 21], [21, 17, 15], [17, 17, 23]]","[{13}, {29}, {13}]"
"[frozenset({np.int64(7), np.int64(40), np.int64(44), np.int64(46), np.int64(14), np.int64(17), np.int64(20), np.int64(28), np.int64(31)}), frozenset({7, 40, 44, 14, 46, 20, 25, 28, 31}), frozenset({32, 7, 40, 44, 14, 20, 25, 28, 31}), frozenset({32, 35, 7, 40, 44, 14, 20, 28, 31})]",4,"[[np.int64(17), 25], [46, 32], [25, 35]]","[[23, 17, 17], [15, 17, 21], [21, 17, 15], [17, 17, 23]]","[{29}, {13}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(37), np.int64(7), np.int64(40), np.int64(18), np.int64(20), np.int64(21), np.int64(25), np.int64(28)}), frozenset({32, 37, 7, 40, 16, 18, 20, 25, 28}), frozenset({37, 7, 40, 42, 16, 18, 20, 25, 28}), frozenset({37, 7, 40, 42, 17, 18, 20, 25, 28})]",4,"[[np.int64(21), 16], [32, 42], [16, 17]]","[[21, 17, 15], [17, 19, 15], [15, 19, 17], [23, 17, 17]]","[{29}, {36}, {26}, {29}]"
"[frozenset({np.int64(34), np.int64(10), np.int64(45), np.int64(13), np.int64(15), np.int64(14), np.int64(19), np.int64(25), np.int64(31)}), frozenset({34, 39, 10, 45, 14, 15, 13, 25, 31}), frozenset({34, 39, 10, 42, 45, 14, 15, 25, 31})]",3,"[[np.int64(19), 39], [13, 42]]","[[19, 17, 15], [19, 15, 17], [17, 15, 19]]","[{35}, {24}, {16}]"
"[frozenset({34, 36, 8, 42, 44, 12, 21, 27, 30}), frozenset({34, 8, 42, 12, 44, 18, 21, 27, 30}), frozenset({34, 8, 42, 12, 44, 16, 21, 27, 30})]",3,"[[36, 18], [18, 16]]","[[17, 15, 21], [21, 15, 19], [17, 25, 19]]","[{13}, {24}, {31}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(37), np.int64(40), np.int64(9), np.int64(11), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 37, 40, 9, 11, 16, 20, 21, 28}), frozenset({32, 37, 40, 9, 11, 20, 21, 28, 31}), frozenset({32, 35, 37, 40, 9, 11, 20, 28, 31})]",4,"[[np.int64(35), 16], [16, 31], [21, 35]]","[[19, 17, 25], [19, 21, 15], [21, 17, 15], [17, 17, 23]]","[{13}, {36}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(9), np.int64(41), np.int64(21), np.int64(25), np.int64(28), np.int64(30)}), frozenset({32, 34, 8, 9, 41, 21, 24, 25, 28}), frozenset({32, 34, 8, 9, 41, 18, 21, 25, 28})]",3,"[[np.int64(30), 24], [24, 18]]","[[17, 17, 23], [17, 21, 15], [19, 17, 15]]","[{13}, {31}, {35}]"
"[frozenset({np.int64(7), np.int64(42), np.int64(44), np.int64(13), np.int64(22), np.int64(23), np.int64(26), np.int64(28), np.int64(30)}), frozenset({7, 42, 44, 13, 20, 22, 23, 28, 30}), frozenset({7, 42, 44, 17, 20, 22, 23, 28, 30}), frozenset({7, 42, 44, 17, 22, 23, 24, 28, 30})]",4,"[[np.int64(26), 20], [13, 17], [20, 24]]","[[23, 17, 17], [15, 21, 17], [23, 17, 17], [17, 23, 17]]","[{29}, {31}, {29}, {31}]"
"[frozenset({np.int64(7), np.int64(39), np.int64(42), np.int64(13), np.int64(19), np.int64(22), np.int64(23), np.int64(25), np.int64(30)}), frozenset({39, 42, 13, 17, 19, 22, 23, 25, 30}), frozenset({39, 42, 13, 17, 19, 22, 23, 24, 30})]",3,"[[np.int64(7), 17], [25, 24]]","[[15, 21, 17], [21, 15, 17], [17, 23, 17]]","[{31}, {29}, {31}]"
"[frozenset({np.int64(34), np.int64(7), np.int64(45), np.int64(14), np.int64(46), np.int64(17), np.int64(20), np.int64(23), np.int64(31)}), frozenset({34, 7, 45, 46, 14, 20, 23, 25, 31}), frozenset({34, 7, 45, 14, 20, 23, 25, 27, 31})]",3,"[[np.int64(17), 25], [46, 27]]","[[23, 19, 17], [15, 19, 23], [21, 19, 15]]","[{35}, {13}, {35}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(35), np.int64(39), np.int64(8), np.int64(12), np.int64(46), np.int64(16), np.int64(21)}), frozenset({32, 34, 35, 39, 8, 12, 46, 21, 30}), frozenset({32, 34, 39, 8, 12, 46, 21, 26, 30}), frozenset({32, 34, 39, 8, 12, 46, 16, 21, 30})]",4,"[[np.int64(16), 30], [35, 26], [26, 16]]","[[17, 23, 17], [17, 15, 21], [21, 15, 19], [17, 25, 19]]","[{31}, {13}, {24}, {31}]"
"[frozenset({np.int64(39), np.int64(10), np.int64(42), np.int64(17), np.int64(19), np.int64(22), np.int64(24), np.int64(27), np.int64(30)}), frozenset({39, 10, 42, 17, 19, 22, 25, 27, 30}), frozenset({39, 10, 42, 16, 19, 22, 25, 27, 30}), frozenset({39, 10, 42, 16, 19, 22, 26, 27, 30})]",4,"[[np.int64(24), 25], [17, 16], [25, 26]]","[[17, 23, 17], [21, 15, 17], [15, 21, 17], [23, 17, 17]]","[{31}, {29}, {31}, {29}]"
"[frozenset({np.int64(36), np.int64(37), np.int64(8), np.int64(41), np.int64(10), np.int64(15), np.int64(18), np.int64(25), np.int64(29)}), frozenset({36, 37, 41, 10, 12, 15, 18, 25, 29}), frozenset({37, 41, 10, 12, 15, 18, 25, 28, 29})]",3,"[[np.int64(8), 12], [36, 28]]","[[17, 15, 19], [15, 17, 19], [15, 19, 17]]","[{16}, {17}, {26}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(39), np.int64(8), np.int64(41), np.int64(12), np.int64(16), np.int64(21), np.int64(29)}), frozenset({32, 34, 39, 8, 41, 12, 21, 25, 29}), frozenset({32, 34, 39, 8, 41, 12, 21, 25, 26}), frozenset({32, 34, 8, 41, 12, 21, 23, 25, 26}), frozenset({32, 34, 8, 41, 12, 21, 23, 25, 30}), frozenset({32, 34, 8, 41, 12, 21, 23, 25, 29})]",6,"[[np.int64(16), 25], [29, 26], [39, 23], [26, 30], [30, 29]]","[[17, 23, 17], [17, 15, 21], [19, 15, 17], [19, 17, 15], [17, 17, 23], [17, 21, 15]]","[{31}, {13}, {24}, {35}, {13}, {31}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(45), np.int64(13), np.int64(15), np.int64(22), np.int64(25), np.int64(26), np.int64(28)}), frozenset({34, 37, 40, 45, 13, 15, 22, 25, 26}), frozenset({34, 37, 7, 40, 13, 45, 15, 22, 25})]",3,"[[np.int64(28), 40], [26, 7]]","[[19, 17, 15], [19, 15, 17], [17, 21, 17]]","[{35}, {24}, {36}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(10), np.int64(42), np.int64(19), np.int64(21), np.int64(24), np.int64(27), np.int64(30)}), frozenset({36, 39, 8, 42, 10, 19, 21, 27, 30}), frozenset({39, 8, 10, 42, 17, 19, 21, 27, 30}), frozenset({39, 8, 10, 42, 17, 19, 24, 27, 30})]",4,"[[np.int64(24), 36], [36, 17], [21, 24]]","[[19, 25, 17], [19, 15, 21], [21, 15, 17], [17, 23, 17]]","[{31}, {16}, {29}, {31}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(40), np.int64(9), np.int64(10), np.int64(18), np.int64(20), np.int64(28), np.int64(31)}), frozenset({32, 40, 9, 10, 18, 20, 25, 28, 31}), frozenset({40, 9, 10, 42, 18, 20, 25, 28, 31})]",3,"[[np.int64(35), 25], [32, 42]]","[[17, 19, 23], [23, 19, 15], [15, 19, 21]]","[{17}, {29}, {17}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(8), np.int64(41), np.int64(12), np.int64(21), np.int64(25), np.int64(29)}), frozenset({32, 34, 8, 41, 12, 21, 23, 25, 29}), frozenset({32, 34, 8, 41, 12, 21, 23, 25, 30}), frozenset({32, 34, 8, 41, 12, 17, 21, 23, 25}), frozenset({32, 34, 39, 8, 41, 12, 17, 21, 25}), frozenset({32, 34, 39, 8, 41, 12, 16, 21, 25})]",6,"[[np.int64(36), 23], [29, 30], [30, 17], [23, 39], [17, 16]]","[[17, 15, 21], [17, 21, 15], [17, 17, 23], [19, 17, 15], [19, 15, 17], [17, 23, 17]]","[{13}, {31}, {13}, {35}, {24}, {31}]"
"[frozenset({np.int64(35), np.int64(39), np.int64(7), np.int64(11), np.int64(46), np.int64(14), np.int64(20), np.int64(23), np.int64(26)}), frozenset({7, 39, 11, 14, 46, 20, 23, 26, 30}), frozenset({7, 39, 11, 14, 46, 20, 23, 30, 31}), frozenset({7, 39, 11, 46, 14, 17, 20, 23, 31})]",4,"[[np.int64(35), 30], [26, 31], [30, 17]]","[[17, 17, 23], [23, 17, 17], [15, 17, 21], [23, 17, 17]]","[{13}, {29}, {13}, {29}]"
"[frozenset({np.int64(7), np.int64(42), np.int64(44), np.int64(46), np.int64(17), np.int64(22), np.int64(23), np.int64(24), np.int64(30)}), frozenset({7, 42, 44, 46, 17, 20, 22, 23, 30}), frozenset({7, 42, 44, 13, 46, 20, 22, 23, 30}), frozenset({7, 42, 44, 13, 46, 22, 23, 26, 30})]",4,"[[np.int64(24), 20], [17, 13], [20, 26]]","[[17, 23, 17], [23, 17, 17], [15, 21, 17], [23, 17, 17]]","[{31}, {29}, {31}, {29}]"
"[frozenset({np.int64(35), np.int64(37), np.int64(9), np.int64(11), np.int64(45), np.int64(16), np.int64(21), np.int64(27), np.int64(28)}), frozenset({35, 37, 9, 11, 45, 20, 21, 27, 28}), frozenset({37, 9, 11, 45, 20, 21, 27, 28, 29})]",3,"[[np.int64(16), 20], [35, 29]]","[[19, 23, 17], [19, 17, 25], [19, 21, 15]]","[{36}, {13}, {36}]"
"[frozenset({np.int64(35), np.int64(37), np.int64(7), np.int64(45), np.int64(46), np.int64(14), np.int64(20), np.int64(23), np.int64(25)}), frozenset({37, 7, 45, 46, 14, 20, 23, 25, 29}), frozenset({37, 7, 45, 14, 20, 23, 25, 27, 29}), frozenset({35, 37, 7, 45, 14, 20, 23, 25, 27})]",4,"[[np.int64(35), 29], [46, 27], [29, 35]]","[[15, 17, 21], [15, 19, 17], [17, 19, 15], [17, 17, 23]]","[{13}, {26}, {36}, {13}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(13), np.int64(45), np.int64(15), np.int64(21), np.int64(22), np.int64(25), np.int64(28)}), frozenset({34, 37, 40, 45, 13, 15, 21, 22, 25}), frozenset({34, 37, 7, 40, 13, 45, 15, 22, 25})]",3,"[[np.int64(28), 40], [21, 7]]","[[19, 17, 15], [19, 15, 17], [17, 21, 17]]","[{35}, {24}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(15), np.int64(19), np.int64(22), np.int64(24), np.int64(25)}), frozenset({34, 37, 10, 45, 15, 17, 19, 22, 25}), frozenset({34, 37, 10, 44, 45, 15, 17, 22, 25}), frozenset({34, 37, 10, 44, 45, 15, 16, 22, 25})]",4,"[[np.int64(24), 17], [19, 44], [17, 16]]","[[17, 19, 15], [19, 17, 15], [19, 15, 17], [17, 21, 17]]","[{36}, {35}, {24}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(10), np.int64(12), np.int64(45), np.int64(16), np.int64(22), np.int64(25)}), frozenset({34, 37, 39, 10, 12, 45, 21, 22, 25}), frozenset({34, 37, 39, 10, 12, 45, 22, 25, 29}), frozenset({34, 37, 10, 12, 45, 22, 23, 25, 29})]",4,"[[np.int64(16), 21], [21, 29], [39, 23]]","[[17, 21, 17], [21, 17, 17], [17, 17, 21], [17, 19, 15]]","[{36}, {24}, {17}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(18), np.int64(25)}), frozenset({34, 37, 41, 10, 12, 15, 18, 25, 31}), frozenset({34, 37, 41, 10, 14, 15, 18, 25, 31}), frozenset({34, 37, 41, 10, 14, 15, 18, 20, 25})]",4,"[[np.int64(13), 31], [12, 14], [31, 20]]","[[15, 19, 17], [15, 17, 19], [17, 15, 19], [17, 21, 17]]","[{26}, {17}, {16}, {26}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(42), np.int64(44), np.int64(14), np.int64(16), np.int64(20), np.int64(23), np.int64(30)}), frozenset({37, 7, 42, 44, 14, 17, 20, 23, 30}), frozenset({37, 7, 42, 44, 14, 20, 23, 30, 31}), frozenset({37, 7, 42, 44, 14, 17, 20, 23, 31})]",4,"[[np.int64(16), 17], [17, 31], [30, 17]]","[[15, 21, 19], [25, 17, 19], [15, 17, 21], [23, 17, 17]]","[{26}, {29}, {13}, {29}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(7), np.int64(41), np.int64(10), np.int64(15), np.int64(18), np.int64(25), np.int64(29)}), frozenset({37, 39, 8, 41, 10, 15, 18, 25, 29}), frozenset({37, 8, 41, 10, 15, 18, 19, 25, 29})]",3,"[[np.int64(7), 8], [39, 19]]","[[15, 17, 19], [17, 15, 19], [17, 21, 17]]","[{17}, {16}, {26}]"
"[frozenset({np.int64(37), np.int64(9), np.int64(11), np.int64(45), np.int64(20), np.int64(21), np.int64(27), np.int64(28), np.int64(29)}), frozenset({35, 37, 9, 11, 45, 20, 21, 27, 28}), frozenset({35, 37, 9, 11, 45, 16, 21, 27, 28})]",3,"[[np.int64(29), 35], [20, 16]]","[[19, 21, 15], [19, 17, 25], [19, 23, 17]]","[{36}, {13}, {36}]"
"[frozenset({np.int64(34), np.int64(35), np.int64(37), np.int64(8), np.int64(41), np.int64(10), np.int64(15), np.int64(18), np.int64(25)}), frozenset({34, 35, 37, 41, 10, 12, 15, 18, 25}), frozenset({34, 37, 41, 10, 12, 15, 18, 24, 25})]",3,"[[np.int64(8), 12], [35, 24]]","[[17, 15, 19], [15, 17, 19], [15, 19, 17]]","[{16}, {17}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(8), np.int64(41), np.int64(10), np.int64(15), np.int64(18), np.int64(24), np.int64(25)}), frozenset({34, 37, 8, 41, 10, 15, 18, 25, 30}), frozenset({34, 37, 41, 10, 12, 15, 18, 25, 30}), frozenset({34, 37, 41, 10, 12, 15, 18, 24, 25})]",4,"[[np.int64(24), 30], [8, 12], [30, 24]]","[[17, 21, 17], [17, 15, 19], [15, 17, 19], [15, 19, 17]]","[{26}, {16}, {17}, {26}]"
"[frozenset({np.int64(39), np.int64(42), np.int64(11), np.int64(46), np.int64(16), np.int64(19), np.int64(21), np.int64(27), np.int64(30)}), frozenset({39, 42, 11, 13, 46, 19, 21, 27, 30}), frozenset({39, 42, 11, 13, 46, 19, 24, 27, 30})]",3,"[[np.int64(16), 13], [21, 24]]","[[17, 23, 17], [21, 15, 17], [17, 23, 17]]","[{31}, {29}, {31}]"
"[frozenset({np.int64(34), np.int64(41), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(23), np.int64(25), np.int64(31)}), frozenset({34, 10, 13, 45, 15, 14, 23, 25, 31}), frozenset({34, 39, 10, 45, 14, 15, 13, 25, 31}), frozenset({34, 39, 10, 42, 45, 14, 15, 25, 31})]",4,"[[np.int64(41), 13], [23, 39], [13, 42]]","[[17, 17, 21], [19, 17, 15], [19, 15, 17], [17, 15, 19]]","[{16}, {35}, {24}, {16}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(45), np.int64(46), np.int64(14), np.int64(20), np.int64(23), np.int64(25), np.int64(30)}), frozenset({37, 7, 45, 46, 14, 20, 23, 25, 29}), frozenset({37, 7, 45, 14, 20, 23, 25, 27, 29}), frozenset({35, 37, 7, 45, 14, 20, 23, 25, 27})]",4,"[[np.int64(30), 29], [46, 27], [29, 35]]","[[15, 17, 21], [15, 19, 17], [17, 19, 15], [17, 17, 23]]","[{13}, {26}, {36}, {13}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(9), np.int64(44), np.int64(12), np.int64(46), np.int64(21), np.int64(24), np.int64(30)}), frozenset({32, 8, 9, 12, 44, 46, 21, 29, 30}), frozenset({32, 8, 9, 12, 44, 46, 16, 21, 29})]",3,"[[np.int64(24), 29], [30, 16]]","[[17, 23, 17], [17, 15, 21], [17, 23, 17]]","[{31}, {13}, {31}]"
