barrier_sequence,sequence_length,barrier_changes,reward_path_lengths,choice_points
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(12), np.int64(44), np.int64(46), np.int64(21), np.int64(25), np.int64(30)}), frozenset({32, 34, 8, 44, 12, 46, 21, 25, 26}), frozenset({32, 34, 36, 8, 44, 12, 46, 21, 25}), frozenset({32, 34, 8, 12, 44, 46, 20, 21, 25})]",4,"[[np.int64(30), 26], [26, 36], [36, 20]]","[[17, 15, 19], [19, 15, 17], [17, 15, 21], [17, 23, 17]]","[{24, 13, 31}, {24}, {13}, {31}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(42), np.int64(15), np.int64(16), np.int64(19), np.int64(26), np.int64(27), np.int64(30)}), frozenset({39, 8, 42, 15, 16, 19, 21, 27, 30}), frozenset({39, 8, 10, 42, 15, 19, 21, 27, 30}), frozenset({39, 8, 10, 42, 15, 19, 24, 27, 30}), frozenset({39, 8, 42, 10, 15, 19, 26, 27, 30})]",5,"[[np.int64(26), 21], [16, 10], [21, 24], [24, 26]]","[[23, 17, 17], [17, 23, 17], [19, 15, 17], [17, 23, 17], [21, 15, 17]]","[{29}, {31}, {16, 29, 31}, {31}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(42), np.int64(15), np.int64(17), np.int64(18), np.int64(25)}), frozenset({34, 37, 40, 10, 42, 15, 18, 20, 25}), frozenset({34, 37, 40, 10, 11, 42, 15, 18, 25}), frozenset({32, 34, 37, 40, 10, 11, 15, 18, 25}), frozenset({32, 34, 37, 40, 10, 15, 18, 20, 25})]",5,"[[np.int64(17), 20], [20, 11], [42, 32], [11, 20]]","[[21, 15, 19], [15, 21, 19], [17, 15, 19], [19, 15, 17], [17, 21, 17]]","[{24}, {26}, {16, 24, 26}, {16, 24, 36}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(9), np.int64(10), np.int64(45), np.int64(15), np.int64(19), np.int64(22), np.int64(25)}), frozenset({34, 37, 8, 10, 45, 15, 19, 22, 25}), frozenset({34, 35, 37, 8, 10, 45, 15, 22, 25}), frozenset({34, 37, 8, 10, 45, 15, 22, 24, 25}), frozenset({34, 37, 40, 8, 10, 45, 15, 22, 25}), frozenset({34, 37, 40, 10, 45, 15, 16, 22, 25})]",6,"[[np.int64(9), 8], [19, 35], [35, 24], [24, 40], [8, 16]]","[[17, 19, 15], [19, 17, 15], [19, 15, 21], [19, 21, 15], [19, 15, 17], [17, 21, 17]]","[{17, 35, 36}, {16, 35, 36}, {16}, {36}, {16, 24, 36}, {36}]"
"[frozenset({np.int64(37), np.int64(41), np.int64(10), np.int64(9), np.int64(15), np.int64(18), np.int64(24), np.int64(25), np.int64(29)}), frozenset({37, 41, 10, 9, 44, 15, 18, 25, 29}), frozenset({37, 41, 10, 44, 14, 15, 18, 25, 29}), frozenset({37, 41, 10, 14, 15, 18, 19, 25, 29})]",4,"[[np.int64(24), 44], [9, 14], [44, 19]]","[[15, 19, 17], [15, 17, 19], [17, 15, 19], [17, 21, 17]]","[{26}, {17}, {16}, {26}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(7), np.int64(11), np.int64(45), np.int64(17), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 34, 36, 7, 11, 45, 20, 21, 28}), frozenset({32, 34, 37, 7, 11, 45, 20, 21, 28}), frozenset({32, 35, 37, 7, 11, 45, 20, 21, 28}), frozenset({32, 35, 37, 7, 11, 45, 16, 21, 28})]",5,"[[np.int64(17), 36], [36, 37], [34, 35], [20, 16]]","[[21, 19, 15], [17, 19, 25], [19, 19, 15], [19, 17, 25], [19, 23, 17]]","[{35}, {13}, {35, 36, 13}, {13}, {36}]"
"[frozenset({np.int64(35), np.int64(7), np.int64(10), np.int64(42), np.int64(44), np.int64(18), np.int64(20), np.int64(23), np.int64(26)}), frozenset({7, 42, 10, 44, 18, 20, 23, 26, 30}), frozenset({37, 7, 10, 42, 44, 18, 20, 23, 30}), frozenset({37, 7, 42, 44, 17, 18, 20, 23, 30}), frozenset({37, 7, 42, 44, 18, 20, 23, 24, 30})]",5,"[[np.int64(35), 30], [26, 37], [10, 17], [17, 24]]","[[17, 19, 23], [25, 19, 17], [15, 19, 19], [25, 17, 19], [15, 21, 19]]","[{17}, {29}, {17, 26, 29}, {29}, {26}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(8), np.int64(9), np.int64(41), np.int64(45), np.int64(20), np.int64(21), np.int64(23)}), frozenset({32, 34, 8, 9, 41, 45, 20, 21, 23}), frozenset({32, 34, 8, 9, 41, 45, 21, 23, 30}), frozenset({32, 34, 8, 9, 41, 45, 16, 21, 23})]",4,"[[np.int64(36), 34], [20, 30], [30, 16]]","[[17, 17, 23], [17, 19, 15], [17, 17, 23], [17, 21, 15]]","[{13}, {35, 13, 31}, {13}, {31}]"
"[frozenset({np.int64(36), np.int64(7), np.int64(40), np.int64(11), np.int64(44), np.int64(17), np.int64(20), np.int64(27), np.int64(28)}), frozenset({36, 7, 40, 11, 44, 20, 21, 27, 28}), frozenset({37, 7, 40, 11, 44, 20, 21, 27, 28}), frozenset({37, 7, 40, 11, 44, 20, 27, 28, 30}), frozenset({37, 7, 40, 11, 44, 17, 20, 27, 28})]",5,"[[np.int64(17), 21], [36, 37], [21, 30], [30, 17]]","[[23, 17, 17], [17, 17, 23], [19, 17, 15], [17, 17, 23], [21, 17, 15]]","[{29}, {13}, {29, 36, 13}, {13}, {29}]"
"[frozenset({np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(44), np.int64(45), np.int64(18), np.int64(25), np.int64(29)}), frozenset({37, 41, 10, 12, 45, 18, 20, 25, 29}), frozenset({37, 10, 12, 45, 18, 20, 25, 27, 29}), frozenset({37, 40, 10, 12, 45, 18, 25, 27, 29})]",4,"[[np.int64(44), 20], [41, 27], [20, 40]]","[[15, 17, 19], [15, 19, 17], [17, 19, 15], [17, 17, 21]]","[{17}, {26}, {36}, {17}]"
"[frozenset({np.int64(37), np.int64(41), np.int64(10), np.int64(11), np.int64(15), np.int64(18), np.int64(24), np.int64(25), np.int64(29)}), frozenset({37, 41, 10, 11, 15, 18, 25, 29, 31}), frozenset({37, 41, 10, 9, 15, 18, 25, 29, 31}), frozenset({37, 41, 10, 9, 15, 18, 23, 25, 29})]",4,"[[np.int64(24), 31], [11, 9], [31, 23]]","[[17, 21, 17], [17, 15, 19], [15, 17, 19], [15, 19, 17]]","[{26}, {16}, {17}, {26}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(8), np.int64(41), np.int64(9), np.int64(21), np.int64(23), np.int64(28)}), frozenset({32, 34, 8, 9, 41, 20, 21, 23, 28}), frozenset({32, 35, 8, 9, 41, 20, 21, 23, 28}), frozenset({32, 8, 9, 41, 20, 21, 23, 28, 29})]",4,"[[np.int64(36), 20], [34, 35], [35, 29]]","[[17, 17, 23], [17, 19, 15], [17, 17, 23], [17, 21, 15]]","[{13}, {35, 13, 31}, {13}, {31}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(10), np.int64(46), np.int64(15), np.int64(21), np.int64(24), np.int64(27), np.int64(30)}), frozenset({34, 39, 8, 10, 46, 15, 21, 27, 30}), frozenset({34, 39, 8, 46, 15, 16, 21, 27, 30}), frozenset({34, 39, 8, 13, 46, 15, 21, 27, 30})]",4,"[[np.int64(24), 34], [10, 16], [16, 13]]","[[19, 25, 17], [19, 15, 19], [17, 25, 19], [21, 15, 19]]","[{31}, {16, 24, 31}, {31}, {24}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(9), np.int64(11), np.int64(45), np.int64(18), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 34, 36, 9, 11, 45, 20, 21, 28}), frozenset({32, 34, 37, 9, 11, 45, 20, 21, 28}), frozenset({32, 35, 37, 9, 11, 45, 20, 21, 28}), frozenset({32, 37, 9, 11, 45, 15, 20, 21, 28})]",5,"[[np.int64(18), 36], [36, 37], [34, 35], [35, 15]]","[[21, 19, 15], [17, 19, 25], [19, 19, 15], [19, 17, 25], [19, 21, 15]]","[{35}, {13}, {35, 36, 13}, {13}, {36}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(41), np.int64(10), np.int64(15), np.int64(21), np.int64(23), np.int64(25)}), frozenset({32, 34, 36, 8, 41, 10, 15, 21, 25}), frozenset({32, 34, 8, 41, 10, 15, 20, 21, 25}), frozenset({32, 34, 39, 8, 41, 10, 15, 21, 25}), frozenset({32, 34, 39, 8, 41, 15, 16, 21, 25})]",5,"[[np.int64(23), 36], [36, 20], [20, 39], [10, 16]]","[[19, 17, 15], [19, 15, 21], [19, 23, 15], [19, 15, 17], [17, 23, 17]]","[{16, 35, 31}, {16}, {31}, {16, 24, 31}, {31}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(41), np.int64(12), np.int64(44), np.int64(21), np.int64(25), np.int64(30)}), frozenset({32, 34, 8, 41, 12, 44, 17, 21, 25}), frozenset({32, 34, 8, 41, 12, 17, 21, 25, 28}), frozenset({32, 34, 8, 41, 12, 20, 21, 25, 28}), frozenset({32, 34, 36, 8, 41, 12, 21, 25, 28})]",5,"[[np.int64(30), 17], [44, 28], [17, 20], [20, 36]]","[[17, 15, 21], [19, 15, 17], [19, 17, 15], [17, 21, 15], [17, 17, 23]]","[{13}, {24}, {35}, {31}, {13}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(11), np.int64(45), np.int64(18), np.int64(19), np.int64(25), np.int64(30)}), frozenset({34, 37, 10, 11, 45, 18, 19, 22, 25}), frozenset({34, 37, 9, 10, 45, 18, 19, 22, 25}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 26}), frozenset({34, 37, 9, 10, 45, 46, 18, 19, 25})]",6,"[[np.int64(30), 22], [11, 9], [22, 30], [30, 26], [26, 46]]","[[17, 17, 21], [19, 17, 15], [17, 19, 15], [15, 19, 21], [21, 19, 15], [15, 19, 17]]","[{16}, {16, 35, 36}, {17, 35, 36}, {17}, {35}, {17, 26, 35}]"
"[frozenset({np.int64(39), np.int64(9), np.int64(42), np.int64(10), np.int64(18), np.int64(22), np.int64(23), np.int64(26), np.int64(30)}), frozenset({39, 9, 10, 42, 18, 20, 22, 23, 30}), frozenset({39, 9, 42, 17, 18, 20, 22, 23, 30}), frozenset({39, 9, 42, 13, 18, 20, 22, 23, 30})]",4,"[[np.int64(26), 20], [10, 17], [17, 13]]","[[23, 17, 17], [15, 19, 17], [23, 17, 17], [15, 21, 17]]","[{29}, {17, 29, 31}, {29}, {31}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(12), np.int64(15), np.int64(18), np.int64(25), np.int64(26)}), frozenset({34, 37, 40, 10, 12, 15, 18, 25, 30}), frozenset({34, 37, 40, 10, 11, 15, 18, 25, 30}), frozenset({32, 34, 37, 40, 10, 11, 15, 18, 25}), frozenset({32, 34, 37, 40, 10, 15, 18, 20, 25})]",5,"[[np.int64(26), 30], [12, 11], [30, 32], [11, 20]]","[[21, 17, 17], [15, 17, 19], [17, 15, 19], [19, 15, 17], [17, 21, 17]]","[{24}, {17}, {16}, {16, 24, 36}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(15), np.int64(18), np.int64(23), np.int64(25)}), frozenset({34, 37, 39, 41, 10, 12, 15, 18, 25}), frozenset({34, 37, 39, 41, 10, 15, 18, 21, 25}), frozenset({34, 37, 39, 41, 10, 15, 16, 18, 25}), frozenset({34, 37, 39, 8, 41, 10, 15, 18, 25}), frozenset({34, 37, 8, 41, 10, 15, 18, 24, 25})]",6,"[[np.int64(23), 39], [12, 21], [21, 16], [16, 8], [39, 24]]","[[15, 19, 17], [15, 17, 19], [21, 15, 19], [15, 21, 19], [17, 15, 19], [17, 21, 17]]","[{17, 26, 35}, {24, 17, 26}, {24}, {26}, {16, 24, 26}, {26}]"
"[frozenset({np.int64(35), np.int64(37), np.int64(40), np.int64(9), np.int64(11), np.int64(20), np.int64(27), np.int64(28), np.int64(31)}), frozenset({37, 40, 9, 11, 20, 21, 27, 28, 31}), frozenset({35, 37, 40, 9, 11, 20, 21, 27, 28}), frozenset({37, 40, 9, 11, 16, 20, 21, 27, 28})]",4,"[[np.int64(35), 21], [31, 35], [35, 16]]","[[17, 17, 23], [21, 17, 15], [19, 17, 25], [19, 21, 15]]","[{13}, {29}, {13}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(10), np.int64(45), np.int64(15), np.int64(22), np.int64(25), np.int64(26)}), frozenset({34, 37, 10, 45, 15, 22, 25, 26, 28}), frozenset({34, 37, 7, 10, 45, 15, 22, 25, 28}), frozenset({34, 35, 37, 7, 10, 45, 15, 22, 25})]",4,"[[np.int64(39), 28], [26, 7], [28, 35]]","[[19, 15, 17], [19, 17, 15], [17, 19, 15], [17, 17, 21]]","[{24}, {35}, {17, 35, 36}, {17}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(8), np.int64(9), np.int64(41), np.int64(20), np.int64(21), np.int64(23), np.int64(27)}), frozenset({32, 34, 8, 9, 41, 20, 21, 23, 27}), frozenset({32, 34, 8, 9, 41, 21, 23, 27, 30}), frozenset({32, 34, 8, 9, 41, 16, 21, 23, 27})]",4,"[[np.int64(36), 34], [20, 30], [30, 16]]","[[17, 17, 23], [17, 19, 15], [17, 17, 23], [17, 21, 15]]","[{13}, {35, 13, 31}, {13}, {31}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(45), np.int64(14), np.int64(19), np.int64(25), np.int64(29)}), frozenset({34, 37, 41, 10, 45, 14, 19, 21, 25}), frozenset({34, 37, 41, 10, 45, 14, 19, 25, 31}), frozenset({34, 37, 10, 45, 14, 13, 19, 25, 31})]",4,"[[np.int64(29), 21], [21, 31], [41, 13]]","[[17, 21, 17], [21, 17, 17], [17, 17, 21], [19, 17, 15]]","[{26}, {35}, {16}, {35}]"
"[frozenset({np.int64(7), np.int64(10), np.int64(44), np.int64(46), np.int64(18), np.int64(20), np.int64(23), np.int64(26), np.int64(30)}), frozenset({37, 7, 10, 44, 46, 18, 20, 23, 30}), frozenset({37, 7, 44, 46, 17, 18, 20, 23, 30}), frozenset({37, 7, 44, 46, 18, 20, 23, 24, 30})]",4,"[[np.int64(26), 37], [10, 17], [17, 24]]","[[25, 19, 17], [15, 19, 19], [25, 17, 19], [15, 21, 19]]","[{29}, {17, 26, 29}, {29}, {26}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(9), np.int64(46), np.int64(17), np.int64(18), np.int64(23), np.int64(24), np.int64(30)}), frozenset({37, 39, 9, 46, 17, 18, 20, 23, 30}), frozenset({37, 39, 9, 10, 46, 18, 20, 23, 30}), frozenset({37, 39, 9, 10, 46, 18, 21, 23, 30}), frozenset({37, 39, 9, 10, 46, 18, 23, 24, 30})]",5,"[[np.int64(24), 20], [17, 10], [20, 21], [21, 24]]","[[17, 23, 19], [25, 17, 19], [15, 19, 19], [25, 17, 19], [15, 21, 19]]","[{26}, {29}, {17, 26, 29}, {29}, {26}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(42), np.int64(19), np.int64(21), np.int64(24), np.int64(25), np.int64(27), np.int64(30)}), frozenset({39, 8, 10, 42, 19, 21, 25, 27, 30}), frozenset({36, 39, 8, 42, 10, 19, 25, 27, 30}), frozenset({39, 8, 42, 10, 17, 19, 25, 27, 30}), frozenset({39, 8, 10, 42, 19, 24, 25, 27, 30})]",5,"[[np.int64(24), 10], [21, 36], [36, 17], [17, 24]]","[[17, 23, 17], [19, 15, 17], [17, 15, 19], [21, 15, 17], [17, 23, 17]]","[{31}, {16, 29, 31}, {16}, {29}, {31}]"
"[frozenset({np.int64(10), np.int64(11), np.int64(42), np.int64(44), np.int64(15), np.int64(21), np.int64(27), np.int64(29), np.int64(30)}), frozenset({10, 11, 44, 42, 15, 21, 24, 27, 30}), frozenset({34, 10, 11, 42, 44, 15, 21, 27, 30}), frozenset({34, 42, 11, 44, 15, 16, 21, 27, 30}), frozenset({34, 42, 11, 44, 15, 16, 26, 27, 30})]",5,"[[np.int64(29), 24], [24, 34], [10, 16], [21, 26]]","[[19, 15, 21], [19, 25, 17], [19, 15, 19], [17, 25, 19], [23, 17, 19]]","[{16}, {31}, {16, 24, 31}, {31}, {24}]"
"[frozenset({np.int64(32), np.int64(37), np.int64(7), np.int64(40), np.int64(11), np.int64(20), np.int64(24), np.int64(25), np.int64(28)}), frozenset({32, 37, 7, 40, 11, 20, 25, 26, 28}), frozenset({32, 35, 37, 7, 40, 11, 20, 25, 28}), frozenset({32, 37, 7, 40, 11, 20, 21, 25, 28}), frozenset({32, 7, 40, 11, 20, 21, 25, 28, 30})]",5,"[[np.int64(24), 26], [26, 35], [35, 21], [37, 30]]","[[17, 19, 15], [21, 17, 15], [17, 17, 23], [19, 17, 15], [17, 17, 23]]","[{36}, {29}, {13}, {29, 36, 13}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(8), np.int64(9), np.int64(45), np.int64(20), np.int64(21), np.int64(23)}), frozenset({32, 34, 37, 8, 9, 45, 20, 21, 23}), frozenset({32, 34, 37, 8, 9, 45, 21, 23, 30}), frozenset({32, 34, 37, 8, 9, 45, 16, 21, 23})]",4,"[[np.int64(36), 37], [20, 30], [30, 16]]","[[17, 19, 25], [19, 19, 15], [19, 17, 25], [19, 21, 15]]","[{13}, {35, 36, 13}, {13}, {36}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(8), np.int64(9), np.int64(45), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 34, 37, 8, 9, 45, 20, 21, 28}), frozenset({32, 35, 37, 8, 9, 45, 20, 21, 28}), frozenset({32, 37, 8, 9, 45, 20, 21, 24, 28})]",4,"[[np.int64(36), 37], [34, 35], [35, 24]]","[[17, 19, 25], [19, 19, 15], [19, 17, 25], [19, 21, 15]]","[{13}, {35, 36, 13}, {13}, {36}]"
"[frozenset({np.int64(36), np.int64(39), np.int64(8), np.int64(11), np.int64(12), np.int64(46), np.int64(21), np.int64(24), np.int64(27)}), frozenset({39, 8, 11, 12, 46, 21, 24, 27, 30}), frozenset({39, 8, 11, 12, 46, 21, 27, 29, 30}), frozenset({39, 8, 11, 12, 46, 16, 21, 27, 29})]",4,"[[np.int64(36), 30], [24, 29], [30, 16]]","[[17, 17, 23], [17, 23, 17], [17, 15, 21], [17, 23, 17]]","[{13}, {31}, {13}, {31}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(8), np.int64(9), np.int64(41), np.int64(12), np.int64(21), np.int64(24), np.int64(29)}), frozenset({32, 8, 9, 41, 12, 21, 24, 25, 29}), frozenset({32, 8, 9, 41, 12, 44, 21, 25, 29}), frozenset({32, 8, 9, 41, 12, 44, 16, 21, 29})]",4,"[[np.int64(36), 25], [24, 44], [25, 16]]","[[17, 17, 23], [17, 21, 15], [17, 15, 21], [17, 23, 17]]","[{13}, {31}, {13}, {31}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(10), np.int64(44), np.int64(46), np.int64(15), np.int64(21), np.int64(29), np.int64(30)}), frozenset({32, 8, 10, 44, 46, 15, 21, 24, 30}), frozenset({32, 34, 8, 10, 44, 46, 15, 21, 30}), frozenset({32, 34, 8, 44, 46, 15, 16, 21, 30}), frozenset({32, 34, 8, 44, 13, 46, 15, 21, 30})]",5,"[[np.int64(29), 24], [24, 34], [10, 16], [16, 13]]","[[19, 15, 21], [19, 25, 17], [19, 15, 19], [17, 25, 19], [21, 15, 19]]","[{16}, {31}, {16, 24, 31}, {31}, {24}]"
"[frozenset({37, 7, 44, 46, 18, 19, 20, 23, np.int64(30)}), frozenset({37, 7, 44, 46, 17, 18, 20, 23, 30}), frozenset({37, 7, 10, 44, 46, 18, 20, 23, 30}), frozenset({7, 10, 44, 46, 18, 20, 23, 26, 30}), frozenset({7, 10, 44, 46, 18, 20, 23, 30, 31})]",5,"[[19, 17], [17, 10], [37, 26], [26, 31]]","[[15, 21, 19], [25, 17, 19], [15, 19, 19], [25, 19, 17], [15, 19, 21]]","[{26}, {29}, {17, 26, 29}, {29}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(41), np.int64(10), np.int64(15), np.int64(17), np.int64(18), np.int64(25)}), frozenset({34, 37, 39, 41, 10, 12, 15, 18, 25}), frozenset({34, 37, 41, 10, 12, 15, 18, 25, 28}), frozenset({34, 37, 41, 10, 15, 17, 18, 25, 28})]",4,"[[np.int64(17), 12], [39, 28], [12, 17]]","[[21, 15, 19], [15, 17, 19], [15, 19, 17], [21, 17, 17]]","[{24}, {24, 17, 26}, {17, 26, 35}, {35}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(42), np.int64(14), np.int64(15), np.int64(21), np.int64(25)}), frozenset({34, 37, 40, 10, 42, 14, 15, 20, 25}), frozenset({32, 34, 37, 40, 10, 14, 15, 20, 25}), frozenset({32, 34, 37, 40, 10, 14, 15, 25, 29})]",4,"[[np.int64(21), 20], [42, 32], [20, 29]]","[[21, 15, 19], [17, 23, 19], [19, 23, 17], [19, 15, 21]]","[{24}, {26}, {36}, {16}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(14), np.int64(17), np.int64(19), np.int64(25), np.int64(31)}), frozenset({34, 37, 10, 45, 14, 46, 19, 25, 31}), frozenset({34, 37, 10, 45, 14, 46, 19, 20, 25}), frozenset({34, 37, 10, 45, 13, 46, 14, 19, 25})]",4,"[[np.int64(17), 46], [31, 20], [20, 13]]","[[19, 17, 15], [17, 17, 21], [17, 21, 17], [21, 17, 17]]","[{35}, {16}, {26}, {35}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(9), np.int64(42), np.int64(10), np.int64(18), np.int64(23), np.int64(24), np.int64(30)}), frozenset({37, 39, 9, 10, 42, 18, 21, 23, 30}), frozenset({37, 39, 9, 10, 42, 18, 20, 23, 30}), frozenset({39, 9, 10, 42, 18, 20, 23, 26, 30}), frozenset({35, 39, 9, 10, 42, 18, 20, 23, 26})]",5,"[[np.int64(24), 21], [21, 20], [37, 26], [30, 35]]","[[15, 21, 19], [25, 17, 19], [15, 19, 19], [25, 19, 17], [17, 19, 23]]","[{26}, {29}, {17, 26, 29}, {29}, {17}]"
"[frozenset({np.int64(37), np.int64(40), np.int64(10), np.int64(12), np.int64(45), np.int64(46), np.int64(18), np.int64(25), np.int64(29)}), frozenset({37, 10, 12, 45, 46, 18, 20, 25, 29}), frozenset({37, 10, 12, 45, 18, 20, 25, 27, 29}), frozenset({37, 40, 10, 12, 45, 18, 25, 27, 29})]",4,"[[np.int64(40), 20], [46, 27], [20, 40]]","[[15, 17, 19], [15, 19, 17], [17, 19, 15], [17, 17, 21]]","[{17}, {26}, {36}, {17}]"
"[frozenset({np.int64(36), np.int64(39), np.int64(8), np.int64(10), np.int64(46), np.int64(19), np.int64(21), np.int64(24), np.int64(27)}), frozenset({39, 8, 10, 46, 19, 21, 24, 27, 30}), frozenset({39, 8, 10, 13, 46, 19, 21, 27, 30}), frozenset({39, 8, 10, 13, 46, 19, 24, 27, 30})]",4,"[[np.int64(36), 30], [24, 13], [21, 24]]","[[19, 17, 23], [19, 25, 17], [21, 15, 17], [17, 23, 17]]","[{16}, {31}, {29}, {31}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(9), np.int64(10), np.int64(45), np.int64(18), np.int64(22), np.int64(23), np.int64(25)}), frozenset({34, 36, 37, 9, 10, 45, 18, 23, 25}), frozenset({34, 37, 9, 10, 45, 18, 21, 23, 25}), frozenset({34, 37, 9, 10, 45, 46, 18, 23, 25})]",4,"[[np.int64(22), 36], [36, 21], [21, 46]]","[[17, 19, 15], [15, 19, 21], [21, 19, 15], [15, 19, 17]]","[{17, 35, 36}, {17}, {35}, {17, 26, 35}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(10), np.int64(42), np.int64(15), np.int64(18), np.int64(20), np.int64(25)}), frozenset({34, 37, 39, 42, 11, 10, 15, 18, 25}), frozenset({34, 37, 39, 10, 42, 12, 15, 18, 25}), frozenset({34, 37, 39, 10, 42, 15, 18, 21, 25})]",4,"[[np.int64(20), 11], [11, 12], [12, 21]]","[[15, 21, 19], [17, 15, 19], [15, 17, 19], [21, 15, 19]]","[{26}, {16, 24, 26}, {24, 17, 26}, {24}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(10), np.int64(42), np.int64(12), np.int64(45), np.int64(18), np.int64(25), np.int64(29)}), frozenset({37, 10, 42, 12, 45, 18, 25, 28, 29}), frozenset({37, 10, 12, 45, 18, 25, 27, 28, 29}), frozenset({37, 40, 10, 12, 45, 18, 25, 27, 29})]",4,"[[np.int64(39), 28], [42, 27], [28, 40]]","[[15, 17, 19], [15, 19, 17], [17, 19, 15], [17, 17, 21]]","[{17}, {26}, {36}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(12), np.int64(44), np.int64(46), np.int64(15), np.int64(18), np.int64(25)}), frozenset({34, 37, 10, 44, 14, 15, 46, 18, 25}), frozenset({34, 37, 10, 44, 46, 15, 18, 20, 25}), frozenset({34, 37, 10, 44, 46, 15, 17, 18, 25})]",4,"[[np.int64(12), 14], [14, 20], [20, 17]]","[[15, 17, 19], [17, 15, 19], [15, 21, 19], [21, 15, 19]]","[{24, 17, 26}, {16, 24, 26}, {26}, {24}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(7), np.int64(41), np.int64(11), np.int64(17), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 34, 36, 7, 41, 11, 20, 21, 28}), frozenset({32, 34, 7, 41, 11, 20, 21, 28, 29}), frozenset({32, 34, 36, 7, 41, 11, 21, 28, 29})]",4,"[[np.int64(17), 36], [36, 29], [20, 36]]","[[21, 19, 15], [17, 19, 25], [17, 21, 15], [17, 17, 23]]","[{35}, {13}, {31}, {13}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(21), np.int64(23), np.int64(25)}), frozenset({34, 37, 41, 10, 14, 15, 23, 25, 30}), frozenset({34, 37, 41, 10, 14, 15, 23, 25, 29}), frozenset({34, 37, 41, 10, 14, 15, 25, 29, 30})]",4,"[[np.int64(21), 30], [30, 29], [23, 30]]","[[21, 17, 17], [17, 17, 21], [17, 21, 17], [17, 15, 19]]","[{35}, {16}, {26}, {16}]"
"[frozenset({np.int64(34), np.int64(36), np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(19), np.int64(25)}), frozenset({34, 37, 41, 10, 14, 15, 17, 19, 25}), frozenset({34, 37, 41, 10, 14, 15, 19, 25, 29}), frozenset({34, 37, 41, 10, 14, 15, 25, 29, 30})]",4,"[[np.int64(36), 17], [17, 29], [19, 30]]","[[17, 17, 21], [21, 17, 17], [17, 21, 17], [17, 15, 19]]","[{16}, {35}, {26}, {16}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(9), np.int64(10), np.int64(45), np.int64(18), np.int64(19), np.int64(25), np.int64(27)}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 26}), frozenset({34, 37, 9, 10, 45, 46, 18, 19, 25}), frozenset({34, 37, 10, 45, 46, 17, 18, 19, 25})]",5,"[[np.int64(27), 30], [30, 26], [26, 46], [9, 17]]","[[17, 19, 15], [15, 19, 21], [21, 19, 15], [15, 19, 17], [21, 17, 17]]","[{17, 35, 36}, {17}, {35}, {17, 26, 35}, {35}]"
